	GS000a	GS000b	GS000c	GS000d	GS001a	GS001b	GS001c	GS002	GS003	GS004	GS005	GS006	GS007	GS008	GS009	GS010	GS011	GS012	GS013	GS014	GS015	GS016	GS017	GS018	GS019	GS020	GS021	GS022	GS023	GS025	GS026	GS027	GS028	GS029	GS030	GS031	GS032	GS033	GS034	GS035	GS036	GS037	GS038	GS039	GS040	GS041	GS042	GS043	GS044	GS045	GS046	GS047	GS048a	GS049	GS050	GS051	GS048b	GS108a	GS108b	GS109	GS110a	GS110b	GS111	GS112a	GS112b	GS113	GS114	GS115	GS116	GS117a	GS117b	GS119	GS120	GS121	GS122a	GS122b	GS123	GS148	GS149
Helicase_C	1775	851	1004	891	172	227	308	467	260	194	215	233	162	410	305	279	493	512	484	420	417	367	814	451	457	1078	451	411	426	324	341	756	712	456	1091	1439	477	3049	545	482	298	193	1	4	4	2	4	2	3	2	1	225	259	241	1	459	128	117	147	170	240	115	159	246	125	315	897	193	173	879	137	210	129	340	275	94	285	265	292
ThiC	168	38	39	63	10	12	20	8	5	10	2	8	7	30	14	15	33	22	12	13	35	26	46	36	36	52	25	23	30	22	22	31	24	13	66	38	31	113	32	10	8	1	0	0	0	0	0	0	0	0	0	5	20	51	1	6	12	7	4	19	12	5	9	14	3	19	66	11	10	25	12	16	9	28	21	9	13	19	31
SOG2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SCF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF255	57	72	122	99	17	6	29	16	27	15	16	13	15	32	15	14	24	46	29	20	29	32	57	37	30	72	40	39	28	4	26	50	55	26	129	130	33	191	27	42	26	16	0	0	0	1	0	0	0	0	0	20	18	23	0	18	1	7	15	17	14	5	11	18	2	22	54	21	11	91	7	16	7	18	25	0	20	23	25
YscJ_FliF	122	22	18	20	4	7	7	14	3	3	2	1	8	18	7	3	6	5	8	15	11	8	31	21	12	15	20	2	11	3	5	17	22	16	33	24	17	142	15	23	5	10	0	0	0	0	1	0	0	0	0	10	6	4	0	12	2	3	2	5	15	2	11	7	0	10	42	7	14	27	1	6	5	12	6	4	17	8	8
Epimerase_2	195	198	252	215	22	20	79	51	36	26	24	34	13	39	60	47	69	65	64	82	96	64	168	95	83	138	105	97	82	18	76	152	114	121	295	402	90	252	78	86	73	30	6	2	1	0	0	0	0	0	0	41	44	60	0	83	11	19	22	40	65	12	33	73	13	67	264	49	47	216	14	40	22	96	52	6	82	67	70
Peptidase_M10	21	11	34	20	4	2	9	3	5	0	4	7	1	18	11	12	13	13	8	8	13	19	31	13	11	34	15	10	4	6	11	18	16	11	28	26	46	110	17	17	6	7	0	0	0	0	0	0	0	0	0	2	7	0	0	16	3	5	4	4	12	6	1	6	1	8	22	5	3	23	2	1	4	3	4	7	4	8	8
Terminase_1	29	5	6	5	1	3	4	16	8	3	29	3	5	15	7	5	12	21	53	4	1	3	9	8	3	42	6	8	6	4	2	16	5	4	7	9	2	365	3	2	1	1	0	0	0	0	0	0	0	0	0	5	2	2	0	8	4	3	1	3	6	1	2	1	1	0	8	1	4	11	3	1	0	2	5	1	5	0	3
SplA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DUF551	2	0	0	0	1	0	0	1	0	0	3	0	0	1	0	1	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0
MpPF26	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Phage_P2_GpE	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
Yae1_N	50	58	39	91	216	78	2	4	5	2	0	0	2	3	2	4	10	12	33	0	0	6	10	2	5	19	1	0	4	53	1	4	7	0	6	8	58	83	1	2	1	5	0	0	0	0	0	0	0	0	0	0	4	0	0	1	7	1	5	3	2	4	2	0	3	3	3	1	2	1	4	2	4	0	0	21	3	5	6
DUF2356	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2039	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phe_tRNA-synt_N	162	144	164	143	20	11	59	46	20	26	13	33	10	39	21	38	53	78	39	64	71	57	85	63	80	103	63	67	66	16	49	103	97	61	210	234	48	263	79	65	22	27	0	0	0	0	0	0	1	1	0	26	27	39	0	54	13	15	12	35	29	4	21	28	5	46	128	31	25	122	12	34	15	59	39	8	44	51	51
WTF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AzlC	182	121	88	142	5	12	36	44	19	19	19	46	7	30	41	43	74	72	40	66	46	42	73	59	45	125	63	42	43	4	25	99	84	55	143	192	36	292	47	56	27	15	0	0	0	0	0	2	0	0	0	24	18	29	2	48	3	16	7	13	30	0	21	28	0	42	110	22	35	116	1	19	14	54	41	1	41	47	44
RuvC	95	41	72	54	16	16	8	26	18	11	11	21	16	64	16	22	50	57	28	23	19	24	77	40	32	126	23	21	20	14	11	54	41	23	48	66	42	321	29	31	12	20	0	0	0	2	0	0	0	0	0	14	23	19	0	13	7	11	12	15	14	8	13	21	3	21	58	10	11	57	9	17	6	20	29	4	19	25	17
DUF1546	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
DUF1771	0	1	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
DUF399	11	2	3	9	2	3	0	2	0	1	0	0	0	7	5	3	9	1	1	3	0	2	2	2	2	16	1	0	1	1	0	4	1	0	0	4	14	69	1	4	1	0	0	0	0	0	0	0	0	0	0	0	4	2	0	1	1	0	0	1	0	1	1	0	2	0	4	0	0	1	1	0	0	0	0	3	1	2	2
Histone_HNS	487	2	6	0	0	2	3	0	0	1	0	0	1	10	0	2	4	4	9	0	0	0	2	1	3	7	4	4	2	1	2	2	3	0	0	1	5	71	0	3	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	1	3	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
Phage_XkdX	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MORN	92	227	355	269	61	95	39	55	40	23	24	40	28	46	55	31	22	16	67	56	60	74	146	73	80	18	77	76	37	77	39	77	77	56	152	330	35	80	55	63	16	21	0	1	0	1	0	2	0	2	0	29	24	40	0	53	16	16	13	23	31	20	20	29	25	45	120	31	19	119	15	23	19	68	46	25	40	31	30
DUF2572	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glycophorin_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MF_alpha_N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF535	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Exon_PolB	39	24	55	26	4	1	5	26	5	9	20	8	12	10	16	11	21	19	26	16	9	4	32	16	7	87	10	13	12	16	7	23	13	12	8	35	40	52	5	14	10	5	0	0	0	0	0	0	0	0	0	2	11	4	0	18	6	3	1	5	7	6	1	7	2	6	28	8	5	32	1	4	2	8	3	0	6	10	9
UPF0016	113	4	5	15	5	6	7	0	0	2	1	0	0	2	1	0	11	7	1	8	19	6	21	13	13	37	2	6	12	20	14	9	1	0	1	2	3	61	20	1	0	3	0	0	0	0	0	0	0	0	0	1	3	15	3	0	5	5	7	13	5	12	5	17	10	4	38	6	5	9	10	8	5	11	5	8	5	6	1
PS_pyruv_trans	66	20	11	12	3	4	14	3	4	5	10	4	1	5	2	5	5	7	10	6	5	2	12	4	12	18	15	15	3	4	11	22	10	11	27	27	30	168	24	12	3	1	0	0	0	0	0	0	0	0	0	4	8	2	0	5	5	1	2	3	9	1	3	3	3	5	16	1	6	19	2	4	0	5	5	1	8	5	5
DUF1852	4	4	2	1	0	0	0	2	0	0	0	3	2	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DUF2042	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CholecysA-Rec_N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNase_II	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PLDc	228	8	10	9	3	2	0	5	2	4	6	2	3	9	2	0	8	4	4	1	1	3	2	3	1	17	4	3	5	4	1	7	3	3	5	12	12	90	4	5	1	0	0	0	0	0	0	0	0	0	0	1	10	0	0	5	3	1	0	0	2	1	0	0	2	1	6	0	0	6	2	0	0	3	0	0	5	2	4
YhfT	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AdoMet_Synthase	13	5	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	4	0	1	2	0	15	0	2	2	0	1	2	0	1	0	13	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	2	3	0	0	2	0	1	0	0	0	0	1	1	1
UvsW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LrgA	101	6	2	0	0	0	1	3	1	0	9	5	0	9	0	2	17	12	8	0	1	0	0	1	1	21	0	0	0	1	2	2	1	0	1	0	9	56	2	2	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMP_2	15	3	0	1	0	0	0	3	0	0	2	2	0	1	2	0	0	0	6	0	1	0	2	0	0	6	5	0	0	0	0	2	2	2	2	1	0	61	2	3	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2360	1	1	1	3	3	4	0	1	0	0	0	0	2	0	2	0	2	1	2	0	1	2	2	2	3	1	2	0	1	5	0	0	0	0	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	2	0	1	0	0	2	0	0	0	2	2	1	0	0	0	1	1	0	0	0
Dicty_REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1054	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF3240	21	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MutS_III	173	41	72	73	30	20	17	37	34	17	21	16	5	63	22	18	33	38	35	44	46	35	120	42	62	36	46	43	42	20	49	100	52	43	103	108	46	319	53	63	33	22	2	0	1	0	0	0	0	0	0	19	24	37	0	39	14	12	27	36	41	8	17	21	14	36	87	16	12	85	20	29	13	42	37	10	27	34	28
NifW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DUF1722	38	3	4	4	0	0	0	0	0	0	0	2	0	5	4	1	0	0	1	0	2	0	2	0	0	5	1	3	0	0	1	0	1	4	4	2	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	1	0	1	0	0	0	0	1	1	1
DUF3173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lipoprotein_16	33	1	1	1	0	0	0	0	1	0	1	0	0	0	2	1	0	1	0	0	0	1	0	1	1	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF801	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF469	47	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LNS2	1	5	3	6	1	0	2	1	0	0	0	0	0	0	4	0	0	2	3	0	2	1	1	0	3	15	3	2	7	1	2	4	2	4	0	3	0	1	1	3	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	1	0	0	4	2	0	4	0	0	0	1	0	0	1	0	0
efhand_like	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NDUF_B4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0
Terminase_3	0	0	7	5	2	7	8	51	12	16	70	3	13	17	5	12	5	15	108	3	5	3	18	12	10	14	21	5	8	9	3	40	40	12	7	8	6	163	0	5	4	3	0	0	0	0	0	0	1	1	0	1	6	1	0	8	3	0	1	1	4	3	3	1	2	3	7	2	1	5	3	1	1	0	2	4	1	1	0
KfrA_N	129	3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Baculo_helicase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AurF	76	39	56	43	2	2	11	4	4	2	0	5	1	6	2	2	0	3	2	13	12	8	23	14	14	11	8	7	10	6	7	21	19	15	54	43	2	3	11	14	5	12	0	0	1	0	0	0	0	1	0	5	4	3	0	7	1	5	4	2	5	0	3	4	3	10	6	5	2	18	2	7	1	4	4	0	5	8	9
SRP14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Invasin_D3	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	3	2	3	3	0	5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	2	0	1	0	0	0	0	2	0	1
DUF369	5	3	12	7	0	6	3	0	0	0	0	1	0	1	5	0	4	16	5	2	2	7	4	1	2	17	0	0	1	0	3	5	6	0	6	2	8	0	1	3	0	3	0	0	0	0	0	0	0	0	0	1	2	1	0	4	0	1	0	0	0	0	3	0	0	0	6	1	0	5	1	1	0	1	3	0	1	0	1
DUF446	28	5	2	3	0	0	0	2	2	3	7	0	1	1	0	1	0	0	2	0	0	0	1	1	0	0	2	0	1	0	3	1	2	0	0	0	3	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Peptidase_M2	55	62	63	42	0	1	7	6	7	10	4	4	3	13	9	7	2	2	6	15	7	9	20	4	9	0	12	8	5	9	5	30	16	15	60	37	7	3	10	18	7	10	0	0	0	0	0	0	0	0	0	6	2	3	0	5	3	1	2	3	5	3	4	5	5	8	10	0	2	13	4	5	1	5	7	3	7	8	9
Glyco_hydro_42C	7	0	0	0	1	0	0	3	0	1	1	0	2	0	2	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	2	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gly_acyl_tr_C	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2681	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
DUF825	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
BAR_2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1934	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
MiaE	45	15	19	20	9	3	2	11	8	12	6	2	1	12	7	4	0	4	25	7	26	3	33	11	20	7	7	9	12	14	20	28	18	1	20	15	12	144	13	16	2	1	0	0	0	0	0	0	0	2	0	7	7	11	0	3	13	6	9	7	6	2	3	7	5	8	23	6	4	12	6	7	6	13	7	11	9	14	8
Sushi	1	8	4	4	6	8	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	1	1	2	0	0	0	0	9	0	1	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	2	1	0	7	0	3	0	0	2	0	0	0	0	0	7	1	2	0
DUF1175	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	1	0	0	0	0	0	14	2	0	0	0	0	1	1	0	0	0	0	16	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LuxE	18	11	21	13	10	1	7	3	8	7	4	1	2	4	5	2	9	8	11	9	7	12	11	13	10	7	0	11	4	4	5	14	17	20	53	48	4	11	14	12	11	3	0	0	0	0	0	0	0	0	0	5	1	3	0	8	0	7	4	2	4	1	11	5	1	3	14	1	5	24	2	3	3	4	7	0	10	8	11
TRAUB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBPase	103	26	31	24	14	18	7	14	4	3	10	8	7	6	8	7	15	17	19	21	18	6	18	16	8	46	20	5	10	17	6	26	13	14	26	44	35	142	6	9	8	6	0	1	0	0	0	0	0	0	0	4	7	9	0	6	5	5	15	7	4	4	7	12	7	8	26	7	11	12	3	3	3	14	11	3	5	8	10
5-FTHF_cyc-lig	164	190	157	191	19	18	53	37	15	28	13	31	21	45	32	30	50	51	46	46	72	68	117	70	75	97	69	56	60	15	53	101	118	70	232	235	60	271	64	55	32	33	0	0	0	2	0	0	2	0	0	30	30	45	0	56	10	18	17	30	38	15	17	38	7	44	148	27	25	141	16	26	26	77	54	4	41	42	84
