	GS000a	GS000b	GS000c	GS000d	GS001a	GS001b	GS001c	GS002	GS003	GS004	GS005	GS006	GS007	GS008	GS009	GS010	GS011	GS012	GS013	GS014	GS015	GS016	GS017	GS018	GS019	GS020	GS021	GS022	GS023	GS025	GS026	GS027	GS028	GS029	GS030	GS031	GS032	GS033	GS034	GS035	GS036	GS037	GS038	GS039	GS040	GS041	GS042	GS043	GS044	GS045	GS046	GS047	GS048a	GS049	GS050	GS051	GS048b	GS108a	GS108b	GS109	GS110a	GS110b	GS111	GS112a	GS112b	GS113	GS114	GS115	GS116	GS117a	GS117b	GS119	GS120	GS121	GS122a	GS122b	GS123	GS148	GS149
SRA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vps53_N	1	5	3	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	1	1	0	0
DUF2175	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1299	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEC-1_N	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT1	4	2	8	4	5	7	1	8	6	4	3	2	2	20	7	5	34	38	19	4	11	5	12	4	5	126	3	0	2	4	0	6	1	3	6	11	30	189	5	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	3	7	1	4	4	0	0	2	1	5	0	0	7	1	0	0	1	0	3	1	3	1
Ets	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2514	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Doppel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
DSL	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Pox_P4B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MutS_I	115	30	52	48	20	18	13	26	27	16	17	10	12	37	29	17	20	24	30	33	27	30	89	25	44	18	33	38	31	15	40	68	38	27	120	65	33	201	33	45	18	6	0	0	0	0	0	0	2	0	0	13	16	33	0	33	10	13	11	21	18	8	9	19	10	22	64	12	10	62	14	15	14	26	22	2	22	14	22
TetR_C_3	79	15	9	1	0	1	2	8	3	3	9	4	4	12	5	3	0	2	9	0	1	3	5	3	2	1	2	4	6	0	2	5	4	10	6	10	26	9	2	7	3	0	0	0	0	0	0	0	0	0	0	4	2	3	0	7	2	3	0	1	1	2	0	2	1	2	7	2	2	5	0	1	1	3	4	0	4	0	3
Herpes_UL35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2390	22	6	2	7	1	1	0	0	0	5	1	0	2	4	0	1	1	0	6	1	3	1	4	0	4	1	1	1	2	1	0	1	2	1	4	5	6	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	4	1	3	0	0	0	0	0	0	1	0	1	0	2	0	2	0	0	0	0	3	1	1
DUF1356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HATPase_c	4712	1201	1137	1114	157	188	367	318	149	172	234	193	139	469	239	277	583	589	419	420	408	417	823	485	411	1112	490	361	414	165	348	747	620	450	1251	1529	1078	3671	481	491	232	198	2	1	3	0	2	5	2	6	6	238	311	274	6	384	150	155	128	172	224	58	184	215	58	317	880	176	148	852	96	165	120	369	280	44	276	294	301
Bac_export_3	126	12	11	13	4	9	5	5	5	5	10	3	2	10	5	4	4	1	7	7	12	13	19	11	9	9	15	13	8	1	9	15	13	2	26	13	13	71	10	13	5	5	0	0	0	0	0	0	0	0	0	9	5	4	0	10	2	5	1	5	2	0	6	3	0	5	20	1	1	17	1	6	0	8	4	2	3	5	6
Tir_receptor_N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNF-1B_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LBP_BPI_CETP_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DUF372	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MSV199	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	1	15	3	1	0	0	0	0	0	0	5	0	1	0	1	0	0	0	0	3	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0
DUF957	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DUF3156	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraL	13	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
DUF1475	5	3	10	10	0	2	8	2	0	1	3	0	1	3	0	7	1	0	2	3	5	8	16	11	17	5	10	4	8	0	5	4	8	6	9	15	0	5	2	3	3	4	0	0	0	0	0	0	0	0	0	6	2	0	0	7	1	3	0	2	5	0	0	4	0	3	18	6	3	10	0	4	0	7	4	1	2	5	3
Toprim_N	190	200	236	226	18	35	71	73	42	29	44	35	29	72	36	38	82	96	54	75	76	67	185	96	101	274	95	99	102	48	66	162	158	93	273	325	87	328	99	99	61	50	0	0	1	1	1	0	1	0	0	38	48	49	0	92	16	24	15	36	59	15	44	57	21	66	243	29	37	207	11	45	27	77	63	10	55	54	63
FlaE	111	14	16	10	9	7	14	6	4	4	3	5	1	22	4	1	8	6	10	10	9	12	24	18	22	13	15	16	11	6	11	31	19	12	37	25	16	133	14	27	7	3	0	0	0	0	0	0	0	0	0	12	13	3	0	11	5	3	2	3	11	0	3	9	3	3	24	6	7	21	0	8	4	2	4	0	9	7	7
DUF3099	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	22	2	0	0	0	1	0	0	40	0	0	1	0	0	1	0	0	0	1	0	63	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF3034	6	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVL_ORF50	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
ESSS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Ring_hydroxyl_A	313	27	37	35	4	1	2	14	13	4	4	10	4	17	5	14	9	6	17	17	8	14	18	8	4	21	10	8	9	2	1	22	9	4	30	71	8	48	8	12	4	7	0	0	0	0	0	0	0	0	0	3	7	4	0	8	8	5	2	4	4	0	3	3	0	6	23	2	4	14	4	1	1	9	7	0	13	12	9
RC-P840_PscD	0	2	3	0	0	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
Chlam_OMP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF3060	0	2	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Band_7	789	469	518	479	46	49	183	143	64	83	69	68	66	203	92	91	115	147	131	191	171	155	350	215	175	133	178	189	182	66	115	313	290	160	659	648	209	604	183	188	101	77	0	0	4	1	1	0	2	3	0	124	78	125	0	139	39	52	55	58	93	20	71	107	33	143	372	79	59	349	35	70	55	152	104	31	111	123	146
PC4	1	2	6	3	0	0	0	4	1	0	1	1	3	1	8	3	3	1	5	1	3	0	0	0	3	1	4	1	0	2	3	4	0	0	1	5	0	3	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	4	0	0	0	0	0	0	1	0	0
Arg_tRNA_synt_N	145	146	172	135	15	11	40	35	23	17	15	26	17	37	31	31	54	75	35	48	72	55	101	52	65	109	49	63	50	17	45	91	84	69	207	192	68	243	52	39	34	28	0	0	0	1	0	0	0	0	2	26	29	38	0	57	4	18	10	22	30	12	31	36	6	52	132	22	19	119	12	22	20	44	38	12	51	30	40
CoaE	229	210	260	210	27	18	57	57	23	17	20	42	11	57	42	38	87	62	56	94	70	67	168	85	74	162	79	83	86	30	76	131	98	72	280	337	70	299	76	93	50	47	0	1	0	2	0	0	1	1	0	37	40	64	0	58	15	25	16	41	53	8	33	50	11	71	176	34	24	187	18	36	26	67	48	9	56	77	66
Myc-LZ	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF87	189	94	121	110	9	11	30	36	19	16	5	19	17	33	27	27	53	40	29	57	57	31	85	44	41	95	45	34	57	4	31	72	68	51	102	179	114	157	30	55	24	19	0	0	0	0	1	0	0	0	0	22	33	29	0	67	6	16	9	15	30	6	18	28	3	31	108	16	29	149	7	13	16	37	26	1	29	25	34
TPR_1	1589	1098	1763	1260	268	303	295	344	226	119	123	210	136	414	324	227	321	299	371	417	461	476	941	479	476	505	396	420	452	312	418	798	594	443	1261	1658	720	1455	454	528	261	220	4	2	3	4	2	3	0	7	4	205	248	282	1	318	134	141	171	219	260	151	217	301	148	352	976	157	203	924	166	219	143	417	330	136	427	301	319
RSV_NS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UT	48	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Hydantoinase_A	186	91	152	120	14	37	26	24	17	24	15	12	22	97	36	29	21	12	78	69	57	56	102	40	54	55	52	41	32	16	36	73	54	38	108	157	35	213	39	74	26	25	0	0	0	0	0	0	0	0	2	24	25	26	0	38	13	23	11	19	30	4	13	28	5	47	80	18	21	84	14	23	13	35	32	2	58	23	37
DUF1427	127	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	4	0	2	4	1	0	0	1	7	4	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
MxiH	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spb1_C	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NMU	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YscJ_FliF_C	104	27	30	19	2	3	5	21	3	2	4	0	10	18	6	7	5	6	8	13	6	4	32	15	13	10	15	3	7	2	12	15	16	16	40	25	7	125	20	26	9	6	0	0	0	0	0	0	1	0	0	14	10	6	0	13	8	2	3	9	8	1	5	8	1	13	31	4	6	33	3	5	3	8	7	4	13	8	6
CRS1_YhbY	52	4	20	8	1	4	0	4	6	1	6	3	3	14	14	6	15	9	9	8	4	3	8	4	4	19	4	3	3	3	2	6	6	5	5	28	13	72	2	5	3	2	0	0	0	0	0	0	0	0	0	3	1	0	0	9	4	0	6	3	1	0	0	0	2	5	16	1	1	13	2	2	1	3	3	0	2	3	3
DUF2135	5	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2	1	1	3	6	0	0	3	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	5	0	1	0	0	0	0	2	1	1	1	1	0	0	6	0	0	1	2	0	0	0	1	0
DUF1875	1	0	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAGK_acc	0	0	4	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1
DUF1093	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
DUF848	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF178	8	11	33	9	0	0	1	1	1	0	0	1	4	7	9	4	5	2	2	19	10	16	18	8	3	47	8	13	2	3	0	9	17	5	4	25	13	53	7	14	9	8	0	0	0	0	0	0	0	0	0	0	5	2	0	21	2	2	1	1	6	4	2	2	3	7	26	1	3	18	2	1	0	1	3	2	5	1	1
MCR_D	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MspA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTH_psq	27	0	3	1	1	1	0	1	1	0	0	0	0	4	0	1	1	0	6	1	0	0	2	0	0	6	2	1	0	4	0	1	1	1	2	0	1	20	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	2	0
CPSase_L_chain	746	653	701	593	55	74	192	174	97	97	78	119	69	176	162	171	220	215	183	216	263	225	483	290	241	315	229	259	252	82	202	406	395	273	780	933	150	1180	246	286	156	141	2	0	1	0	0	3	2	2	0	160	120	148	0	202	37	79	58	99	122	29	108	147	32	207	507	99	101	502	43	105	62	225	169	36	167	169	187
DUF1903	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zf-C2HC5	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RnaseH	158	178	203	212	111	35	51	77	52	28	29	55	41	56	46	56	95	81	66	75	93	72	155	72	79	161	68	79	80	40	76	129	129	104	258	337	69	301	67	88	55	39	0	1	0	0	0	1	0	1	2	51	41	53	0	78	13	14	14	27	46	12	30	43	21	60	170	36	27	189	18	29	14	63	54	8	61	34	46
Peptidase_C78	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	2	0	0	1	0	0	0	0	1	1
Pirin_C	244	104	95	133	7	16	26	26	12	9	15	20	8	15	17	27	50	51	23	41	40	39	80	47	29	55	25	57	48	10	26	63	66	35	119	124	21	222	24	68	27	26	0	0	0	0	1	0	0	0	0	23	25	18	0	34	7	13	9	13	22	1	18	27	3	42	75	15	16	101	1	23	13	22	20	4	36	21	33
DUF1257	18	8	2	13	1	0	1	0	0	1	0	0	2	0	0	0	0	0	0	3	15	6	25	15	11	13	1	7	11	19	13	13	5	1	12	19	0	13	13	9	0	0	0	0	0	0	0	0	0	0	0	1	4	8	0	0	7	2	1	9	7	5	1	5	5	8	33	2	4	11	8	2	6	5	7	5	0	2	3
DUF1267	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Flavi_capsid	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Thr_ED	0	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	9	0	0	0	1	0	0	0	0	0	2	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
DUF3217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRNT_2	0	0	1	1	1	5	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0
Cuticle_2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEM	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nec1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTS	90	48	29	33	5	15	7	10	1	11	0	5	3	26	6	10	5	4	16	14	23	15	36	21	33	0	22	15	24	24	16	27	22	17	53	50	2	75	18	20	3	15	0	0	0	0	0	0	0	0	0	13	12	25	0	21	16	15	11	12	12	5	13	21	9	13	55	12	10	36	13	23	10	16	18	6	11	16	19
